PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;P3044S2;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6420S2;P6424S1;P6424S2;P6424S3;P6424S5;P6426;P6430;P6430S1;P3045S1;P3045S2;P3045S3;P3046;P3363;P9440;P6500;P3364;P3364S1;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P3047;P3048;P3049;P6765;P6765S1;P3051;P3052;P3053;P3365;P3365S1;P3054;P3054S1;P3055;P3055S1;P3056;P3057;P6760;P3058S1;P3058S2;P3058S3;P3058S4;P3058S5;P3059;P3061;P3062S1;P3062S2;P3062S3;P3062S4;P3062S5;P3062S6;P3062S7;P3062S8;P3062S9;P3063;P3063S1;P3064;P3064S1;P3065;P3066;P3067;P3067S1;P3067S2;P6775;P3068;P6750;P3073;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3069;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P1880S1;P7040;P7045;P3071S3;P3072S2;P7050;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1881S1;P1882;P7240;P7240S1;OCI;INGLABO;RAMA2D_R4;RAMA4D_R4;OFICIO_C8
20250939;09;2025;8345576;1;1;1;60;;2;48.86510842;08;1;121;2;;;;;;;;;;;;180;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;420000;1;2;;1;10000;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;400000;1;4800000;3;;3;2;12;24;2;;24;;;1;8;;2;;2;;;;2;2;1;1;124;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;3;;10;3;;1;400000;01;0121;9211
20250939;09;2025;8345576;1;2;1;60;;2;48.86510842;08;1;121;2;;;;;;;;;;;;156;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;400000;1;2;;1;10000;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;350000;1;4200000;3;;3;2;12;28;2;;28;;;1;8;;2;;2;;;;2;2;1;1;48;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;;12;3;;1;350000;01;0121;9211
20250939;09;2025;8345577;1;1;1;60;;2;71.459708183;08;1;312;2;;;;;;;;;;;;300;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;320000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;320000;1;3840000;3;;1;2;12;18;3;PESCA TRES DIAS SEMANAL;18;;;1;8;;2;;2;;;;2;2;2;;;;;;;1;12;6111;113;4;480000;1;8;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;5;8;;1;800000;03;0312;6222
20250939;09;2025;8345578;1;1;1;60;;2;480.7457124;70;1;113;2;;;;;;;;;;;;240;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;900000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;900000;1;9000000;3;;8;2;12;48;;;48;;;1;8;;2;;2;;;;2;2;1;0;120;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;13;;20;3;;1;900000;01;0113;6111
20250939;09;2025;8345578;1;2;1;60;;2;480.7457124;70;1;4921;2;;;;;;;;;;;;60;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1400000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1000000;1;12000000;3;;8;2;12;60;;;60;;;1;4;;2;;2;;;;2;2;1;0;24;7;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;11;;15;9;;1;1000000;49;4921;8321
20250939;09;2025;8345579;1;5;1;60;;2;412.11814041;70;1;4520;2;;;;;;;;;;;;180;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;850000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;750000;1;9000000;1;;3;2;12;45;;;45;;;1;6;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;11;;22;3;;1;750000;45;4520;7231
20250939;09;2025;8345580;1;1;1;60;;2;238.50505248;70;1;1690;2;;;;;;;;;;;;420;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;450000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;200000;1;1200000;3;;3;2;12;40;;;40;;;1;1;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;14;;;9;;1;200000;16;1690;7341
20250939;09;2025;8345581;1;1;1;60;;2;595.1097507;70;1;4781;2;;;;;;;;;;;;240;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;2500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;700000;1;8400000;3;;3;2;12;36;2;;36;;;1;6;;2;;2;;;;2;2;1;0;48;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;10;5;;1;700000;47;4781;9520
20250939;09;2025;8345581;1;5;1;60;;2;595.1097507;70;1;4752;1;2;2;3;1;;1;;1;1;1;2;12;1;;1;1;1;1;1;2;1423500;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;1;780000;2;2;;;2;;;2;;;1;1300000;2;;1;650000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;45;;;45;;;5;7;;1;;1;2;1;1;1;1;1;0;24;4;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;15;8;;1;1423500;47;4752;4321
20250939;09;2025;8345582;1;1;1;60;;2;317.8308735;70;1;9700;1;1;;;1;;2;;2;2;2;2;4;3;;2;2;2;2;1;2;500000;2;;2;;;1;170000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;1;2;;2;;2;;;;2;2;1;2;15;3;;3;;2;;;;;;;;2;;;;1;1;1;1;2;2;2;1;1;2;;2;1;2;2;2;2;1;2;11;;20;3;;1;670000;97;9700;9111
20250939;09;2025;8345582;1;4;1;60;;2;317.8308735;70;1;8891;1;2;2;12;2;4;2;7820;2;1;1;2;8;1;;1;1;1;1;1;2;800000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;20;2;;20;;;6;2;;1;;1;1;3;0;1;2;1;0;18;1;;1;;1;20;9520;9200;1;150000;4;1;2;;;;1;1;1;2;2;2;1;1;1;2;;2;1;2;2;1;2;1;1;11;;25;5;;1;950000;88;8891;5311
20250939;09;2025;8345583;1;1;1;60;;2;261.77813791;70;1;161;2;;;;;;;;;;;;120;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;600000;1;7500000;1;;1;2;12;30;1;;18;6;;1;8;;2;;2;;;;2;2;1;0;48;1;;1;;2;;;;;;;;1;10;1;1;1;2;1;2;2;2;1;1;1;2;;1;1;2;2;2;2;2;1;3;;25;8;;1;600000;01;0161;9213
20250939;09;2025;8345584;1;1;1;60;;2;479.56212392;70;1;3600;1;2;1;;1;;1;;2;2;1;1;72;1;;1;1;1;1;1;2;1800000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;900000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;2;;1;;1;1;1;6;1;1;1;0;60;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;15;3;;1;1800000;36;3600;9312
20250939;09;2025;8345585;1;1;1;60;;2;479.56212392;70;1;4111;2;;;;;;;;;;;;120;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;800000;1;9600000;1;;1;1;12;55;;;55;;;2;9;;2;;2;;;;2;2;1;0;10;1;;1;;2;;;;;;;;2;;;;1;1;1;1;1;2;1;1;1;2;;2;1;2;2;2;2;2;2;3;;5;8;;1;800000;41;4111;7112
20250939;09;2025;8345585;1;2;1;60;;2;479.56212392;70;1;9602;2;;;;;;;;;;;;132;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;200000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;150000;1;1800000;1;;1;1;12;20;1;;20;;;1;2;;2;;2;;;;2;2;1;1;9;1;;9;;2;;;;;;;;1;25;2;1;1;1;1;2;1;2;1;1;1;2;;2;1;2;2;2;2;2;2;11;;15;8;;1;150000;96;9602;5142
20250939;09;2025;8345587;1;2;1;60;;2;390.98305807;70;1;4759;1;2;2;12;1;;1;;1;1;1;2;72;1;;1;1;1;1;2;2;1423500;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;1;62000;2;2;;;2;;;2;;;1;1300000;2;;1;650000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;46;;;7;7;;1;;1;1;1;9;1;1;1;0;36;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;20;8;;1;1423500;47;4759;4321
20250939;09;2025;8345587;1;5;1;60;;2;390.98305807;70;1;9700;1;1;;;1;;1;;2;2;2;2;12;3;;2;2;2;2;1;2;300000;2;;2;;;1;240000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;30;1;;30;;;1;2;;2;;2;;;;2;2;1;2;36;3;;3;;2;;;;;;;;1;12;2;1;1;1;1;2;2;2;1;2;2;2;;2;1;2;2;2;2;2;1;3;;15;8;;1;540000;97;9700;9111
20250939;09;2025;8345588;1;2;1;60;;2;329.58110287;70;1;5619;2;;;;;;;;;;;;18;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;0;0;2;3;1;1;1;6;;;1300000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;800000;1;9600000;3;;3;2;12;40;;;40;;;2;6;;2;;2;;;;2;2;1;96;12;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;1;8;;1;800000;56;5619;5212
20250939;09;2025;8345588;1;3;1;60;;2;329.58110287;70;1;4921;2;;;;;;;;;;;;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;650000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;400000;1;5500000;1;;1;2;12;24;1;;24;;;1;4;;2;;2;;;;2;2;1;0;6;1;;1;;2;;;;;;;;1;20;1;1;1;2;1;2;2;2;1;1;1;2;;1;1;2;2;2;2;1;1;11;;15;8;;1;400000;49;4921;8321
20250939;09;2025;8345588;1;4;1;60;;2;329.58110287;70;1;5619;2;;;;;;;;;;;;18;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;30;1;;30;;;2;6;;2;;2;;;;2;2;1;0;12;3;;1;;2;;;;;;;;1;14;2;1;1;1;1;2;1;2;1;2;2;2;;2;1;2;2;2;2;2;1;3;;1;3;;1;;56;5619;5212
20250939;09;2025;8345588;1;5;1;60;;2;329.58110287;70;1;5619;2;;;;;;;;;;;;18;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;20;1;;20;;;2;6;;2;;2;;;;2;2;1;12;12;4;;3;;2;;;;;;;;1;20;1;1;1;1;1;2;1;2;1;2;2;2;;1;1;2;2;2;2;1;1;3;;1;5;;1;;56;5619;5212
20250939;09;2025;8345589;1;2;1;60;;2;483.98574975;70;1;5224;2;;;;;;;;;;;;144;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;700000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;600000;1;7200000;3;;1;1;12;50;;;50;;;2;7;;2;;2;;;;2;2;1;0;24;1;;7;;2;;;;;;;;2;;;;1;1;1;1;2;2;2;1;1;2;;2;1;2;2;2;2;1;2;11;;15;8;;1;600000;52;5224;9333
20250939;09;2025;8345590;1;2;1;60;;2;275.71455417;70;1;4921;2;;;;;;;;;;;;36;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1150000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;800000;1;9600000;3;;1;1;12;48;;;48;;;1;4;;2;;2;;;;2;2;1;0;108;4;;3;;2;;;;;;;;2;;;;1;2;1;2;2;2;1;1;1;2;;1;1;2;2;1;2;1;2;11;;20;8;;1;800000;49;4921;8321
20250939;09;2025;8345591;1;1;1;60;;2;418.40911083;70;1;5619;2;;;;;;;;;;;;480;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;300000;1;3600000;3;;8;2;12;40;;;40;;;1;1;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;14;;;9;;1;300000;56;5619;9411
20250939;09;2025;8345591;1;2;1;60;;2;418.40911083;70;1;113;2;;;;;;;;;;;;420;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;7;;;;;;;;;;;2;;;;;;;;3200000;12;120000;0;500000;0;120000;0;0;0;0;1;300000;2;;;;2;;;2;;205000;1;2460000;3;;9;2;12;60;;;60;;;1;8;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;;20;3;;1;205000;01;0113;6111
20250939;09;2025;8345591;1;3;1;60;;2;418.40911083;70;1;2511;1;2;1;;1;;1;;2;2;1;1;48;1;;1;1;2;2;1;1;1423500;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;711000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;60;;;60;;;3;7;;1;;1;1;1;12;1;1;1;0;36;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;20;9;;1;1423500;25;2511;7212
20250939;09;2025;8345592;1;2;1;60;;2;377.33320872;70;1;5511;1;2;1;;1;;1;;1;1;1;2;24;1;;1;1;1;1;2;2;1423500;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1300000;2;;1;650000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;49;;;49;;;4;7;;1;;1;1;1;3;1;2;1;0;24;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;20;8;;1;1423500;55;5511;4224
20250939;09;2025;8345593;1;1;1;60;;2;296.1594443;70;1;8130;2;;;;;;;;;;;;240;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;400000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;400000;1;4800000;1;;1;2;12;28;1;;18;6;;1;8;;2;;2;;;;2;2;1;0;12;4;;3;;2;;;;;;;;1;16;1;1;1;2;1;2;2;2;1;1;1;2;;2;1;2;2;2;2;2;1;13;;20;5;;1;400000;81;8130;9214
20250939;09;2025;8345594;1;2;1;60;;2;417.69447659;70;1;4921;2;;;;;;;;;;;;96;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;700000;1;8800000;3;;1;1;12;42;;;42;;;1;4;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;1;1;1;2;2;2;1;1;2;2;;2;1;2;2;1;2;2;1;11;;15;8;;1;700000;49;4921;8321
20250939;09;2025;8345595;1;1;1;60;;2;445.80925459;70;1;161;2;;;;;;;;;;;;48;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;650000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;500000;1;6700000;1;;1;2;12;30;1;;21;6;;1;8;;2;;2;;;;2;2;1;1;2;4;;3;;2;;;;;;;;1;18;1;1;1;2;1;2;2;2;1;1;1;2;;2;1;2;2;2;2;2;1;11;;20;8;;1;500000;01;0161;9214
