DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P9460,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S7A1,P7420S8,P7422,P7422S1,P1806,P1519,P1883,RAMA2D_D_R4,OFICIO1,OFICIO2,DSI,DSCY,RAMA4D_D_R4,MES,DPTO,fex_c_2011
5422253,1,3,1,70,76,24,48,1,,2,24,1,,2,2,1,,,,,,,,,,,1,2,,908526,2,,47,99,45,1,2,4724,04,76,1507.584423
5422254,1,1,1,70,76,16,48,1,,2,16,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,15,55,80,1,2,1521,04,76,1527.6995087
5422254,1,2,1,70,76,12,48,1,,2,12,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,15,80,80,1,1,1521,04,76,1527.6995087
5422254,1,6,1,70,76,16,48,1,,2,20,1,,2,2,4,,,,,,,,,,,1,2,,908526,2,,41,58,95,1,2,4111,04,76,1527.6995087
5422255,1,1,1,70,76,24,48,1,,2,24,1,,6,2,1,,,,,,,,,,,1,2,,908526,2,,13,55,55,1,2,1392,04,76,832.59236238
5422255,1,2,1,70,76,56,48,1,,2,56,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,64,55,55,1,2,6412,04,76,832.59236238
5422256,1,2,1,70,76,48,39,4,,2,2,4,,1,2,1,,,,,,,,,,,1,1,500000,1200000,2,,45,85,85,1,2,4520,04,76,1108.9012813
5422256,1,3,1,70,76,12,48,4,,2,14,4,,4,2,1,,,,,,,,,,,1,2,,500000,2,,15,80,80,1,1,1522,04,76,1108.9012813
5422257,1,1,1,70,76,32,48,3,,2,36,1,,2,2,8,,,,,,,,,,,1,2,,908526,2,,56,54,53,1,2,5611,04,76,1480.3095087
5422257,1,5,1,70,76,24,48,1,,2,4,1,,6,2,8,,,,,,,,,,,1,2,,908526,2,,41,95,95,1,2,4111,04,76,1480.3095087
5422259,1,3,1,70,76,8,48,1,,2,8,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,82,39,38,1,1,8220,04,76,1209.0227193
5422260,1,3,1,70,76,8,48,4,,2,8,1,,9,2,2,,,,,,,,,,,1,2,,908526,2,,84,34,39,1,1,8430,04,76,819.43359092
5422266,1,3,1,70,76,13,48,1,,2,10,4,,1,2,1,,,,,,,,,,,1,2,,908526,2,,47,55,45,1,1,4799,04,76,832.59236238
5422267,1,3,1,70,76,4,48,1,,2,52,1,,5,2,1,,,,,,,,,,,1,2,,908526,2,,85,32,32,1,1,8522,04,76,1034.647585
5422273,1,4,1,70,76,46,48,1,,2,104,1,,9,2,8,,,,,,,,,,,1,2,,1200000,2,,62,03,03,1,2,6201,04,76,1042.8818828
5422281,1,2,1,70,76,52,24,1,,2,52,1,,5,2,2,,,,1,,,,,,,,2,,908526,1,4,47,45,40,1,2,4724,04,76,806.17887348
5422287,1,3,1,70,76,52,48,1,,2,52,1,,3,2,1,,,,,,,,,,,1,2,,1500000,2,,47,21,40,1,2,4771,04,76,1047.5537018
5422298,1,1,1,70,76,52,70,5,,2,52,5,,3,2,3,,,,,,,,,,,1,2,,2000000,2,,41,95,95,1,2,4111,04,76,1129.2095626
5422306,1,1,1,70,76,52,48,5,,2,52,5,,2,2,2,,,,,,,,,,,1,2,,4000000,2,,77,21,21,1,2,7730,04,76,878.20069703
5422311,1,4,1,70,76,1,48,1,,2,2,1,,4,2,8,,,,,,,,,,,1,2,,908526,2,,56,53,53,1,1,5611,04,76,1682.1453197
5422312,1,4,1,70,76,16,48,1,,2,16,1,,4,2,1,,,,,,,,,,,1,1,50000,908526,2,,41,95,95,1,2,4111,04,76,1015.5503951
5422317,1,1,1,70,76,16,48,4,,2,52,3,,1,2,1,,,,,,,,,,,1,2,,908526,2,,97,55,54,1,2,9700,04,76,1014.3696611
5422321,1,2,1,70,76,35,48,1,,2,35,1,,9,2,4,,,,,,,,,,,1,2,,1500000,2,,17,19,19,1,2,1709,04,76,1089.353884
5422330,1,2,1,70,76,52,48,1,,2,52,1,,7,2,1,,,,,,,,,,,1,2,,908526,2,,43,39,39,1,2,4321,04,76,1237.5012918
5422331,1,2,1,70,76,20,20,4,,2,960,1,,5,2,2,,,,,,,,1,,,,2,,600000,2,,14,41,79,1,2,1410,04,76,859.00585128
5422335,1,2,1,70,76,52,48,1,,2,52,1,,4,2,4,,,,,,,,,,,1,2,,908526,2,,10,53,53,1,2,1081,04,76,1271.1311827
5422349,1,2,1,70,76,24,48,1,,1,,,,,,,,.,,,,,,,,.,,,,400000,,,,45,,1,2,.,04,76,1748.4467472
5422670,1,1,1,70,05,8,48,4,,2,8,4,,1,2,2,,,,,,,,,,,1,2,,908526,2,,15,80,80,1,1,1522,04,05,1223.8393177
5422673,1,1,1,70,05,8,48,1,,2,120,1,,2,2,1,,,,,,,,,,,1,2,,908526,2,,14,79,79,1,1,1410,04,05,1250.256325
5422676,1,1,1,70,05,2,48,8,,2,12,4,,1,2,1,,,,,,,,,1,YA ES PENSIONADO,,2,,908526,3,,01,60,62,1,1,0162,04,05,1223.8393177
5422680,1,1,1,70,05,20,48,1,,2,20,1,,9,2,6,,,,,,,,,,,1,2,,908526,2,,56,45,45,1,2,5619,04,05,1226.627071
5422680,1,2,1,70,05,4,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,45,,1,1,.,04,05,1226.627071
5422685,1,1,1,70,05,156,48,1,,2,312,1,,9,2,1,,,,,,,,,,,1,2,,1000000,2,,82,39,45,1,2,8230,04,05,1270.502741
5422700,1,1,1,70,54,24,48,4,,2,24,1,,9,2,4,,,,,,,,,,,1,2,,1000000,2,,49,98,98,1,2,4921,04,54,354.76548683
5422701,1,2,1,70,54,16,48,1,,2,16,1,,5,2,1,,,,,,,,,,,1,2,,908000,2,,55,39,39,1,2,5511,04,54,235.44957924
5422705,1,2,1,70,54,8,48,1,,2,8,1,,9,2,3,,,,,,,,,,,1,2,,2000000,2,,85,19,19,1,1,8530,04,54,235.87248842
5422710,1,1,1,70,54,32,48,1,,2,25,4,,1,2,1,,,1,,,,,,,,,2,,3000000,1,2,69,11,11,1,2,6920,04,54,400.22627059
5422720,1,7,1,70,54,2,45,4,,2,2,4,,1,2,1,,,,,,,,,,,1,1,300000,400000,2,,15,99,99,1,1,1522,04,54,795.84902887
5422720,1,13,1,70,54,2,45,4,,2,2,4,,1,2,1,,,,,,,,,,,1,2,,400000,2,,15,99,99,1,1,1522,04,54,795.84902887
5422720,1,14,1,70,54,2,48,4,,2,2,4,,1,2,6,,,,,,,,,,,1,2,,600000,2,,25,95,95,1,1,2599,04,54,795.84902887
5422722,1,1,1,70,54,24,48,1,,2,52,1,,4,2,1,,,,,,,,,,,1,2,,908000,2,,74,39,39,1,2,7490,04,54,371.69186258
5422729,1,1,1,70,54,3,48,4,,2,4,4,,1,2,1,,,,,,,,,,,1,1,600000,1000000,2,,15,80,80,1,1,1522,04,54,653.28335369
5422729,1,3,1,70,54,4,48,1,,1,,,,,,,,.,,,,,,,,.,,,,800000,,,,97,,1,1,.,04,54,653.28335369
5422729,2,1,2,70,54,4,48,1,,2,4,4,,1,2,1,,,,,,,,,,,1,1,210000,1000000,2,,41,95,95,1,1,4111,04,54,653.28335369
5422736,1,3,1,70,54,8,48,1,,1,,,,,,,,.,,,,,,,,.,,,,950000,,,,21,,1,1,.,04,54,360.17238317
5422738,1,2,1,70,54,8,40,4,,2,13,4,,1,2,1,,,,,,,,,,,1,2,,400000,2,,15,99,99,1,1,1522,04,54,429.97167497
5422751,1,3,1,70,54,4,48,1,,2,4,4,,1,2,1,,,,,,,,,,,1,1,200000,908000,2,,56,53,53,1,1,5611,04,54,272.64560758
5422754,1,2,1,70,68,2,24,1,,2,44,1,,9,2,1,,,,,,,,,,,1,2,,1014000,2,,47,39,45,1,1,4729,04,68,508.7429918
5422755,1,2,1,70,68,18,18,3,,2,52,3,,1,2,2,,,,,,,,,,,1,2,,200000,2,,97,54,54,1,2,9700,04,68,456.43793823
5422755,1,3,1,70,68,8,48,1,,2,8,1,,3,2,2,,,,,,,,,,,1,2,,1014000,2,,96,57,57,1,1,9609,04,68,456.43793823
5422755,1,4,1,70,68,52,48,1,,1,,,,,,,,.,,,,,,,,.,,,,1014000,,,,38,,1,2,.,04,68,456.43793823
5422788,1,2,1,70,11,36,48,1,,2,36,1,,3,2,4,,,,,,,,,,,1,2,,908000,2,,10,53,53,1,2,1081,04,11,3709.8018105
5422788,1,5,1,70,11,4,48,1,,2,24,1,,3,2,8,,,,,,,,,,,1,2,,908000,2,,10,53,53,1,1,1081,04,11,3709.8018105
5422811,1,1,1,70,76,52,48,1,,2,5,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,46,99,97,1,2,4631,04,76,1175.5556665
5422811,1,2,1,70,76,52,48,3,,2,104,1,,7,2,1,,,,,,,,,,,1,2,,908526,2,,46,54,97,1,2,4631,04,76,1175.5556665
5422813,1,3,1,70,76,13,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,53,,1,1,.,04,76,886.37098822
5422814,1,1,1,70,76,30,48,1,,2,60,4,,1,2,1,,,,,,,,,,,1,2,,908526,2,,81,55,55,1,2,8121,04,76,987.95617223
5422815,1,2,1,70,76,24,30,1,,1,,,,,,,,.,,,,,,,,.,,,,600000,,,,45,,1,2,.,04,76,1068.3773729
5422819,1,1,1,70,76,52,48,1,,2,52,1,,2,2,1,,,,,,,,,,,1,1,400000,908526,1,1,37,03,03,1,2,3700,04,76,1210.1698041
5422820,1,1,1,70,76,12,48,4,,2,3,4,,1,2,1,,,,,,,,,,,1,1,150000,908526,2,,81,54,55,1,1,8121,04,76,953.53747144
5422821,1,3,1,70,76,12,48,1,,2,12,1,,2,2,1,,,,,,,,,,,1,2,,908526,2,,47,45,45,1,1,4755,04,76,919.87169018
5422821,1,4,1,70,76,8,48,1,,2,56,1,,4,2,2,,,,,,,,,,,1,2,,1500000,2,,56,38,97,1,1,5611,04,76,919.87169018
5422822,1,1,1,70,76,2,20,1,,2,2,1,,2,2,1,,,,,,,,,,,1,1,98,98,2,,41,95,95,1,1,4111,04,76,947.43226383
5422825,1,1,1,70,76,13,48,1,,2,17,5,,2,2,7,,,,,,,,,,,1,2,,908526,2,,41,95,95,1,1,4111,04,76,859.03950049
5422825,1,4,1,70,76,13,48,1,,2,21,4,,2,2,1,,,,,,,,,,,1,2,,908526,2,,56,55,53,1,1,5619,04,76,859.03950049
5422826,1,4,1,70,76,16,50,1,,2,16,1,,5,2,1,,,,,,,,,,,1,2,,950000,2,,16,37,97,1,2,1690,04,76,1561.2002107
5422826,1,5,1,70,76,36,50,1,,2,2,4,,1,2,8,,,,,,,,,,,1,1,3600004,900000,2,,97,85,85,1,2,9700,04,76,1561.2002107
5422828,1,1,1,70,76,47,48,4,,2,47,4,,1,2,1,,,,,,,,,,,1,2,,900000,2,,49,98,98,1,2,4921,04,76,905.76127068
5422833,1,1,1,70,76,5,48,1,,2,16,1,,3,2,1,,,,,,,,,,,1,2,,908526,2,,41,95,95,1,1,4111,04,76,1251.0726705
5422833,1,2,1,70,76,4,48,1,,2,12,1,,3,2,1,,,,,,,,,,,1,2,,908526,2,,47,45,45,1,1,4771,04,76,1251.0726705
5422834,1,1,1,70,76,8,48,1,,2,8,1,,9,2,4,,,,,,,,,,,1,2,,908526,1,1,14,33,33,1,1,1410,04,76,947.43226383
5422887,1,1,1,70,05,10,48,1,,2,11,1,,9,1,1,,,,,,,,,,,1,2,,908526,2,,85,33,39,1,1,8544,04,05,1242.0652209
5422892,1,1,1,70,05,10,48,1,,2,13,1,,4,2,2,,,,,,,,,,,1,2,,908526,2,,56,53,53,1,1,5611,04,05,1060.7463899
5422954,1,2,1,70,17,24,48,1,,2,24,1,,4,2,2,,,,,,,,,,,1,2,,1200000,2,,45,84,84,1,2,4520,04,17,242.52603814
5423006,1,2,1,70,23,16,40,3,,2,64,3,,1,2,1,,,,,,,,,,,1,2,,300000,2,,97,54,54,1,2,9700,04,23,190.05372148
5423011,1,3,1,70,23,10,48,1,,2,12,1,,2,2,1,,,,,,,,,,,1,2,,700000,2,,41,95,95,1,1,4111,04,23,128.72188573
5423015,1,2,1,70,23,20,50,4,,2,25,4,,1,2,1,,,,,,,,,,,1,2,,700000,2,,41,95,95,1,2,4111,04,23,173.79095616
5423091,1,2,1,70,50,78,48,1,,2,306,4,,8,2,2,,,,,,,,,,,1,2,,2000000,2,,42,02,02,1,2,4210,04,50,360.41748558
5423099,1,3,1,70,50,4,48,1,,2,8,1,,7,2,2,,,,,,,,,,,1,2,,1200000,2,,47,45,45,1,1,4773,04,50,311.81494341
5423099,1,4,1,70,50,3,48,1,,2,4,1,,4,2,2,,,,,,,,,,,1,1,800000,1000000,2,,56,53,53,1,1,5611,04,50,311.81494341
5423104,1,2,1,70,50,53,48,1,,2,150,4,,1,2,1,,,,,,,,,,,1,2,,906000,2,,61,97,44,1,2,6110,04,50,274.61955443
5423108,1,1,1,70,50,8,48,1,,2,2,1,,4,2,1,,,,,,,,,,,1,1,400000,906000,2,,69,33,33,1,1,6920,04,50,297.24859759
5423109,1,8,1,70,50,52,48,1,,2,52,1,,2,2,1,,,,,,,,,,,1,2,,900000,2,,56,45,53,1,2,5619,04,50,401.78858657
5423111,1,4,1,70,52,4,48,1,,2,4,4,,1,2,1,,,,,,,,,,,1,1,100000,908526,2,,52,58,97,1,1,5224,04,52,99.160731575
5423117,1,2,1,70,52,50,48,2,,2,12,4,,5,2,1,,,,,,,,,,,1,2,,1100000,2,,94,12,21,1,2,9499,04,52,165.08698094
5423126,1,1,1,70,52,2,40,1,,2,2,1,,9,2,1,,,,,,,,,,,1,1,908526,1500000,2,,95,32,32,1,1,9522,04,52,204.62824326
5423132,1,2,1,70,52,2,25,4,,2,52,4,,1,2,1,,,,,,,,,,,1,2,,400000,2,,81,55,55,1,1,8121,04,52,182.34882255
5423135,1,1,1,70,52,12,48,1,,2,988,1,,8,2,1,,,,,,,,,,,1,2,,908526,2,,47,84,84,1,1,4754,04,52,302.46806
5423142,1,3,1,70,54,36,48,1,,1,,,,,,,,.,,,,,,,,.,,,,800000,,,,39,,1,2,.,04,54,431.93710872
5423147,1,2,1,70,54,12,48,4,,2,13,4,,1,2,1,,,,,,,,,,,1,2,,900000,2,,15,80,80,1,1,1522,04,54,349.78149967
5423151,1,2,1,70,54,4,48,4,,2,9,4,,1,2,7,,,,,,,,,,,1,2,,500000,2,,81,55,55,1,1,8121,04,54,583.26529861
5423152,1,2,1,70,54,12,45,3,,2,12,3,,1,2,1,,,,,,,,,,,1,2,,900000,2,,97,54,54,1,1,9700,04,54,500.44711027
5423229,1,2,1,70,66,8,48,1,,2,9,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,47,45,45,1,1,4731,04,66,187.89456089
5423232,1,1,1,70,66,20,50,1,,2,20,1,,9,2,2,,,,,,,,,,,1,2,,908526,2,,61,44,44,1,2,6120,04,66,471.32591042
5423233,1,1,1,70,66,52,48,8,,2,52,4,,1,2,1,,,,,,,,,,,1,2,,908526,2,,47,62,41,1,2,4729,04,66,411.22507281
5423241,1,3,1,70,66,8,48,1,,2,12,1,,4,2,2,,,,,,,,,,,1,2,,900000,2,,47,45,45,1,1,4771,04,66,356.25493854
5423242,1,2,1,70,66,8,55,1,,2,8,1,,3,2,1,,,,,,,,,,,1,2,,908526,2,,41,95,95,1,1,4111,04,66,344.55080727
5423258,1,2,1,70,66,20,60,4,,2,52,1,,2,2,8,,,,,,,,,,,1,2,,908526,2,,47,57,45,1,2,4711,04,66,300.33658206
5423266,1,4,1,70,68,14,48,1,,2,20,1,,2,2,1,,,,,,,,,,,1,2,,1014000,2,,15,39,80,1,2,1522,04,68,446.07751832
5423270,1,1,1,70,68,12,48,1,,2,8,4,,9,2,1,,,,,,,,,,,1,2,,908526,2,,86,59,59,1,1,8610,04,68,329.83410798
5423272,1,1,1,70,68,24,48,1,,2,17,1,,4,2,4,,,,,,,,,,,1,2,,1300000,2,,31,95,95,1,2,3110,04,68,661.40413866
5423279,1,3,1,70,68,104,48,1,,2,104,1,,9,2,1,,,,,,,,,,,1,2,,1300000,2,,46,03,77,1,2,4631,04,68,674.40747412
5423287,1,1,1,70,73,52,48,1,,2,52,1,,9,2,1,,,,,,,,,,,1,2,,910000,2,,86,32,32,1,2,8621,04,73,461.79942041
5423290,1,2,1,70,73,14,48,1,,2,14,1,,6,2,1,,,,,,,,,,,1,2,,1000000,2,,46,08,08,1,2,4631,04,73,197.7537627
5423292,1,1,1,70,73,52,48,1,,2,52,1,,9,2,3,,,1,,,,,,,,,2,,2000000,1,1,11,44,44,1,2,1104,04,73,206.33714635
5423297,1,1,1,70,73,200,48,1,,2,250,1,,4,2,1,,,,,,,,,,,1,2,,900000,2,,47,45,45,1,2,4771,04,73,290.92927631
5423318,1,2,1,70,76,24,48,1,,2,50,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,41,55,95,1,2,4111,04,76,1014.3696611
5423322,1,1,1,70,76,43,16,4,,2,52,4,,1,2,1,,,,,,,,,1,LA PENSION,,2,,908526,3,,53,37,37,1,2,5320,04,76,905.76127068
5423327,1,2,1,70,76,4,48,1,,2,4,1,,7,2,2,,,,,,,,,,,1,1,1000000,3000000,2,,42,02,02,1,1,4290,04,76,1594.8301016
5423329,1,1,1,70,76,12,40,4,,2,12,4,,1,2,2,,,,,,,,,,,1,1,200000,908526,2,,46,45,45,1,1,4649,04,76,972.69866798
5423492,1,3,1,70,05,52,48,1,,2,52,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,82,38,38,1,2,8220,04,05,1261.6035997
5423500,1,1,1,70,13,96,40,1,,2,96,4,,1,2,1,,,,,,,,,,,1,2,,1500000,2,,45,84,84,1,2,4520,04,13,505.19646948
5423505,1,2,1,70,13,12,48,1,,2,12,4,,1,2,1,,,,,,,,,,,1,2,,908526,2,,41,55,95,1,1,4111,04,13,382.67365949
5423528,1,2,1,70,17,16,48,1,,2,40,4,,1,2,7,,,,,1,,,,,,,2,,1000000,2,,47,38,45,1,2,4771,04,17,333.94553583
5423530,1,2,1,70,17,40,48,1,,2,80,1,,4,2,1,,,,,,,,,,,1,2,,1500000,2,,42,03,03,1,2,4290,04,17,163.8821452
5423532,1,1,1,70,17,12,48,1,,2,12,1,,4,2,8,,,,,,,,,,,1,2,,908526,2,,43,85,85,1,1,4330,04,17,178.18168458
5423532,1,3,1,70,17,12,48,1,,2,12,1,,4,2,8,,,,,,,,,,,1,2,,908526,2,,43,85,85,1,1,4330,04,17,178.18168458
5423534,1,1,1,70,17,3,48,1,,2,3,1,,3,2,7,,,1,,,,,,,,,2,,1500000,2,,41,95,95,1,1,4112,04,17,183.35156219
5423535,1,1,1,70,17,2,48,1,,2,2,1,,4,2,1,,,1,,,,,,,,,2,,908526,2,,56,55,45,1,1,5613,04,17,343.17251972
5423592,1,1,1,70,54,99,48,3,,2,99,1,,3,2,8,,,,,,,,,,,1,2,,400000,2,,56,54,53,1,2,5611,04,54,429.20384692
5423592,1,2,1,70,54,24,48,1,,2,24,1,,2,2,8,,,,,,,,,,,1,2,,900000,2,,47,45,45,1,2,4724,04,54,429.20384692
5423597,1,2,1,70,54,16,48,1,,2,20,1,,9,2,2,,,,,,,,,,,1,2,,908000,2,,47,33,33,1,2,4711,04,54,335.74871279
5423601,1,7,1,70,54,1,48,4,,2,1,4,,1,2,1,,,,,,,,,,,1,1,200000,600000,2,,41,93,93,1,1,4111,04,54,367.72156016
5423605,1,3,1,70,54,2,40,4,,2,2,1,,4,2,1,,,,,,,,,,,1,1,250000,600000,2,,47,41,45,1,1,4711,04,54,348.72504526
5423605,1,6,1,70,54,24,48,1,,2,24,4,,1,2,1,,,,,,,,,,,1,2,,900000,2,,45,58,99,1,2,4520,04,54,348.72504526
5423609,1,2,1,70,54,4,48,1,,1,,,,,,,,.,,,,,,,,.,,,,900000,,,,45,,1,1,.,04,54,287.99406673
5423619,1,1,1,70,68,24,24,1,,2,24,1,,9,2,4,,,,,,,,,,,1,2,,500000,2,,01,53,97,1,2,0145,04,68,916.70779911
5423622,1,2,1,70,68,32,48,1,,2,60,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,56,53,53,1,2,5629,04,68,1186.9529974
5423622,1,4,1,70,68,3,48,1,,2,24,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,86,55,59,1,1,8610,04,68,1186.9529974
5423627,1,5,1,70,68,24,48,1,,1,,,,,,,,.,,,,,,,,.,,,,1014000,,,,19,,1,2,.,04,68,762.65394195
5423628,1,2,1,70,68,28,24,1,,2,260,3,,1,2,1,,,,,,,,,,,1,2,,900000,2,,97,45,54,1,2,9700,04,68,567.96981461
5423630,1,3,1,70,68,104,48,4,,2,104,4,,1,2,1,,,,,,,,,,,1,2,,1200000,2,,14,79,79,1,2,1410,04,68,414.28071506
5423639,1,1,1,70,68,24,48,3,,2,53,1,,7,2,1,,,,,,,,,,,1,2,,1014000,2,,46,54,55,1,2,4631,04,68,420.49652397
5423647,1,3,1,70,68,40,48,1,,2,52,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,68,62,62,1,2,6820,04,68,669.37690459
5423656,1,1,1,70,76,12,48,1,,2,16,1,,9,2,4,,,,,,,,,,,1,2,,908526,2,,80,39,39,1,1,8010,04,76,1129.2095626
5423666,1,1,1,70,76,9,48,1,,2,9,1,,9,2,1,,,,,,,,,,,1,1,105000,908526,2,,14,79,79,1,1,1410,04,76,1358.4464008
5423668,1,3,1,70,76,4,48,1,,2,4,4,,2,2,1,,,,,,,,,,,1,1,100000,908526,2,,47,45,45,1,1,4781,04,76,1836.753969
5423786,1,5,1,70,05,2,48,1,,2,36,1,,9,2,2,,,,,,,,,,,1,2,,908526,2,,47,97,97,1,1,4711,04,05,1159.4765874
5423802,1,2,1,70,05,36,48,1,,2,36,4,,9,2,1,,,,,,,,,,,1,2,,908526,2,,84,38,32,1,2,8412,04,05,1302.0182041
5423817,1,2,1,70,05,12,48,1,,2,12,1,,9,2,1,,,,,,,,,,,1,2,,908000,1,2,43,85,03,1,1,4321,04,05,1261.6035997
5423823,1,1,1,70,05,52,48,1,,2,52,1,,7,2,1,,,1,,,,,,,,,2,,1200000,1,2,41,33,33,1,2,4112,04,05,1226.627071
5423830,1,2,1,70,05,12,48,1,,2,12,1,,8,2,3,,,,,,,,,,,1,2,,2000000,2,,85,19,19,1,1,8544,04,05,1578.9231946
5423835,1,4,1,70,05,28,48,1,,2,28,1,,9,2,3,,,,,,,,,,,1,2,,1200000,2,,49,98,98,1,2,4921,04,05,1522.284216
5423840,3,1,3,70,05,52,48,1,,2,52,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,86,55,55,1,2,8610,04,05,1762.2510641
5423842,1,2,1,70,05,16,48,1,,2,16,4,,1,2,1,,,,,,,,,,,1,2,,908526,2,,25,87,87,1,2,2592,04,05,1706.079438
5423844,1,2,1,70,05,1,48,1,,2,156,3,,1,2,1,,,,,,,,1,,,,2,,908526,2,,97,55,54,1,1,9700,04,05,1093.2747853
5423845,1,4,1,70,05,3,48,1,,2,3,1,,2,2,1,,,,,,,,,,,1,1,432000,908526,2,,47,45,45,1,1,4771,04,05,1127.2383817
5423850,1,1,1,70,05,8,60,4,,2,8,4,,1,2,1,,,,,,,,1,,,,2,,1000000,2,,81,55,55,1,1,8121,04,05,1144.0384375
5423851,1,2,1,70,05,12,48,1,,2,54,1,,2,2,1,,,,,,,,,,,1,2,,908536,2,,56,53,53,1,1,5619,04,05,1216.1155659
5423858,1,2,1,70,08,12,48,1,,2,15,1,,9,2,2,,,,,,,,,,,1,2,,1200000,2,,88,39,32,1,1,8890,04,08,789.88807282
5423945,1,2,1,70,17,16,48,1,,2,7,1,,3,2,1,,,,,,,,,,,1,2,,908526,2,,68,45,44,1,2,6820,04,17,125.03336914
5423945,1,4,1,70,17,48,48,1,,2,48,1,,1,2,1,,,,,,,,,,,1,2,,908526,2,,80,58,58,1,2,8010,04,17,125.03336914
5423946,1,1,1,70,17,4,48,1,,2,4,1,,8,2,3,,,,,,,,,,,1,2,,908526,2,,95,99,03,1,1,9511,04,17,357.4720591
5423953,1,1,1,70,17,16,48,1,,2,12,1,,3,2,1,,,,,,,,,,,1,2,,908526,2,,73,95,03,1,2,7310,04,17,358.97577099
5423968,1,2,1,70,17,36,48,1,,2,36,1,,1,2,1,,,,,,,,,,,1,2,,908526,2,,80,95,58,1,2,8010,04,17,172.4274668
5423974,1,1,1,70,17,144,48,1,,2,144,1,,4,2,4,,,,,,,,,,,1,2,,908526,2,,63,34,34,1,2,6311,04,17,148.07889393
5424023,1,1,1,70,23,16,16,3,,2,64,4,,1,2,1,,,,,,,,,,,1,2,,500000,2,,56,54,53,1,2,5619,04,23,169.63777614
5424023,1,4,1,70,23,18,40,4,,2,48,4,,1,2,1,,,,,,,,,,,1,2,,908527,2,,90,17,17,1,2,9007,04,23,169.63777614
5424029,1,3,1,70,23,8,48,2,,1,,,,,,,,.,,,,,,,,.,,,,1000000,,,,58,,1,1,.,04,23,210.10227537
5424033,1,3,1,70,23,12,48,1,,2,12,1,,3,2,1,,,,,,,,,,,1,2,,600000,2,,47,45,45,1,1,4711,04,23,126.38810906
5424036,1,2,1,70,23,7,48,1,,2,9,1,,3,2,1,,,,,,,,,,,1,2,,908526,2,,96,57,57,1,1,9602,04,23,134.20179717
5424053,1,4,1,70,23,40,48,1,,2,200,3,,1,2,1,,,,,,,,,,,1,2,,908526,2,,97,55,54,1,2,9700,04,23,128.72188573
5424055,1,1,1,70,23,12,60,1,,2,12,1,,6,2,1,,,,,,,,,,,1,2,,750000,2,,42,95,95,1,1,4210,04,23,115.36971806
5424063,1,1,1,70,23,32,50,4,,2,35,4,,2,2,1,,,,,,,,,,,1,2,,700000,2,,47,45,45,1,2,4781,04,23,151.68103728
5424066,1,3,1,70,23,56,60,3,,2,12,3,,1,2,1,,,,,,,,,,,1,2,,908526,2,,97,59,54,1,2,9700,04,23,107.32069043
5424071,1,1,1,70,23,8,48,1,,2,8,1,,9,2,1,,,,,,,,,,,1,2,,1500000,2,,85,58,58,1,1,8530,04,23,187.72396563
5424073,1,1,1,70,23,2,48,1,,2,2,4,,1,2,1,,,,,,,,,,,1,1,400000,1000000,2,,85,13,13,1,1,8559,04,23,185.50049189
5424208,1,2,1,70,50,8,48,1,,2,8,1,,3,2,1,,,,,,,,,,,1,2,,906000,2,,68,55,55,1,1,6820,04,50,401.95161846
5424208,1,6,1,70,50,24,24,1,,2,52,1,,2,2,4,,,,,,,,,,,1,2,,906000,2,,61,45,38,1,2,6190,04,50,401.95161846
5424211,1,1,1,70,50,12,48,4,,2,20,1,,9,2,4,,,,,,,,,,,1,2,,1000000,2,,10,98,97,1,1,1040,04,50,377.26125329
5424213,1,1,1,70,50,8,48,1,,2,12,4,,9,2,1,,,1,,,,,,,,,2,,2000000,1,1,84,21,33,1,1,8413,04,50,272.15656736
5424214,1,2,1,70,50,20,48,4,,2,20,4,,1,2,1,,,,,,,,,,,1,2,,900000,2,,81,55,55,1,2,8121,04,50,268.49454715
5424214,1,4,1,70,50,10,45,1,,1,,,,,,,,.,,,,,,,,.,,,,900000,,,,45,,1,1,.,04,50,268.49454715
5424215,1,4,1,70,50,4,48,1,,1,,,,,,,,.,,,,,,,,.,,,,906000,,,,33,,1,1,.,04,50,326.09110723
5424222,1,2,1,70,50,1,48,1,,2,20,1,,2,2,3,,,,,,,,,,,1,2,,1200000,2,,41,95,95,1,1,4111,04,50,260.3433906
